Gene name,Gene stable ID
Y_RNA,ENSG00000206995
RN7SL266P,ENSG00000243011
RN7SL335P,ENSG00000241037
SNORD54,ENSG00000238650
SNORA55,ENSG00000201457
MIR4449,ENSG00000264585
MIR3161,ENSG00000263693
MIR4520-1,ENSG00000264468
MIR4521,ENSG00000283160
RN7SKP167,ENSG00000222979
snoU83B,ENSG00000252945
Metazoa_SRP,ENSG00000275881
RNU6-223P,ENSG00000199700
MIR1296,ENSG00000221063
RNU6-323P,ENSG00000253739
ZFAT-AS1_2,ENSG00000277732
RNU6-985P,ENSG00000222114
SNORD38,ENSG00000200733
Y_RNA,ENSG00000222701
SNORD74,ENSG00000201025
Y_RNA,ENSG00000206714
U1,ENSG00000274574
RN7SL715P,ENSG00000272096
SNORD104,ENSG00000199753
RN7SKP25,ENSG00000199319
pRNA,ENSG00000273739
CNOT3,ENSG00000275979
MIR6506,ENSG00000284184
SNORA69,ENSG00000206622
RNA5SP410,ENSG00000252094
MIR940,ENSG00000284346
MIR6719,ENSG00000277759
SNORA1,ENSG00000202059
RNU6-533P,ENSG00000206871
MIR155,ENSG00000283904
RNA5SP239,ENSG00000222150
RN7SL789P,ENSG00000242436
RNU6-1163P,ENSG00000201386
MIR550A2,ENSG00000207573
RNA5SP292,ENSG00000212276
Y_RNA,ENSG00000206699
RN7SL66P,ENSG00000264030
RNU6-1118P,ENSG00000222314
RNU2-28P,ENSG00000222389
RNA5SP401,ENSG00000251729
Y_RNA,ENSG00000222305
Y_RNA,ENSG00000199762
RNA5SP162,ENSG00000251823
RNA5SP216,ENSG00000251920
SNORD115-10,ENSG00000201943
RN7SL452P,ENSG00000243103
MIR3184,ENSG00000284399
RNU6-108P,ENSG00000202428
SNORD113-6,ENSG00000200215
RNA5SP219,ENSG00000212242
SNORA27,ENSG00000201807
SNORD24,ENSG00000206611
Six3os1_4,ENSG00000277809
RN7SKP262,ENSG00000222950
U6,ENSG00000263598
RNA5SP303,ENSG00000252001
RN7SL203P,ENSG00000275128
RNU7-196P,ENSG00000238913
RNU7-4P,ENSG00000252770
RNU6-387P,ENSG00000223263
SNORA51,ENSG00000206898
Y_RNA,ENSG00000252436
FTX_5,ENSG00000277922
5S_rRNA,ENSG00000273928
MIR4480,ENSG00000263584
RN7SL217P,ENSG00000264706
RNU6-45P,ENSG00000207200
NLRP2,ENSG00000275843
RNU4-68P,ENSG00000201184
RNU6-1085P,ENSG00000200446
RN7SL850P,ENSG00000263955
RNU6-522P,ENSG00000201367
SNORA11B,ENSG00000221102
RNU6ATAC11P,ENSG00000221468
RNU6-283P,ENSG00000201658
SNORD58,ENSG00000212615
RN7SL759P,ENSG00000278497
SNORA43,ENSG00000280636
SNORD84,ENSG00000265325
RNU6-394P,ENSG00000222667
RNY4P7,ENSG00000201470
SNORD115-47,ENSG00000212528
RNU6-1312P,ENSG00000199295
7SK,ENSG00000271394
RNY4P3,ENSG00000202124
SNORA63,ENSG00000201229
Y_RNA,ENSG00000277625
RN7SL37P,ENSG00000242493
U3,ENSG00000201368
RNU6-637P,ENSG00000206777
RN7SL495P,ENSG00000277515
RN7SL497P,ENSG00000240847
MIR2355,ENSG00000253008
MIR642A,ENSG00000207773
RNU6-535P,ENSG00000207453
MIR4430,ENSG00000283591
RN7SKP287,ENSG00000252355
SNORA25,ENSG00000252550
MIR519A2,ENSG00000284362
RNU6-263P,ENSG00000200681
Y_RNA,ENSG00000199901
MIR6793,ENSG00000275640
RN7SKP29,ENSG00000222889
MIR4670,ENSG00000264158
RNU6-847P,ENSG00000223047
Y_RNA,ENSG00000252919
Y_RNA,ENSG00000202041
RN7SL218P,ENSG00000244194
RNA5SP419,ENSG00000251717
MIR3118-1,ENSG00000266299
SNORD51,ENSG00000207047
MIR3614,ENSG00000284542
MIR1910,ENSG00000283416
Y_RNA,ENSG00000200572
MIR637,ENSG00000283928
RNU6-40P,ENSG00000206981
MIR6874,ENSG00000283419
RNU6-256P,ENSG00000252556
RNU6-367P,ENSG00000252980
AC005086.2,ENSG00000280004
Metazoa_SRP,ENSG00000278007
RN7SL25P,ENSG00000264530
RNU4ATAC4P,ENSG00000252116
RNU6-1052P,ENSG00000223330
RN7SL706P,ENSG00000244677
MIR6773,ENSG00000284259
GP6,ENSG00000278670
MIR618,ENSG00000208022
RNA5SP179,ENSG00000253093
Y_RNA,ENSG00000252585
RNY1P15,ENSG00000222351
RNA5SP335,ENSG00000200687
RNU6-507P,ENSG00000251854
RN7SL736P,ENSG00000275803
Metazoa_SRP,ENSG00000214305
RNU6-547P,ENSG00000252082
RNA5SP423,ENSG00000252936
Y_RNA,ENSG00000251779
Metazoa_SRP,ENSG00000278764
RNU6-153P,ENSG00000201292
Y_RNA,ENSG00000266759
Y_RNA,ENSG00000207034
SNORA40,ENSG00000252083
snoU13,ENSG00000238902
RNA5SP104,ENSG00000222921
U6,ENSG00000275304
Y_RNA,ENSG00000266841
MIR320D2,ENSG00000221081
RNU6-278P,ENSG00000212247
RNU6-183P,ENSG00000200331
RNU2-33P,ENSG00000222276
MIR3919,ENSG00000263634
RN7SL606P,ENSG00000239932
RNU7-45P,ENSG00000238829
RNU6-724P,ENSG00000212260
RN7SL594P,ENSG00000242236
RNU1-36P,ENSG00000202000
RN7SL668P,ENSG00000239690
Y_RNA,ENSG00000207305
RN7SKP92,ENSG00000253075
MIR573,ENSG00000207697
RNU2-16P,ENSG00000222644
MIR375,ENSG00000198973
Y_RNA,ENSG00000207189
MIR138-2,ENSG00000207649
SNORA71,ENSG00000277034
RNU6-401P,ENSG00000212374
SNORA5A,ENSG00000206838
MIR326,ENSG00000199090
Y_RNA,ENSG00000212335
MIR6889,ENSG00000274552
MIR3156-1,ENSG00000263476
MIR4771-1,ENSG00000264793
MIR4318,ENSG00000266530
MIR5692B,ENSG00000264580
RNU2-15P,ENSG00000222624
MIR6772,ENSG00000274816
RP11-511H9.3,ENSG00000258230
LINC01149,ENSG00000226768
CTD-2272D18.2,ENSG00000253581
GS1-388B5.2,ENSG00000243072
RP11-285E23.2,ENSG00000274560
IARS2,ENSG00000067704
RP11-402L5.1,ENSG00000253539
AP004289.1,ENSG00000225017
RP11-171G2.1,ENSG00000282385
SNRPGP3,ENSG00000239919
HADH,ENSG00000138796
PTP4A2P2,ENSG00000254481
RP11-700F16.2,ENSG00000254616
UNG,ENSG00000076248
RP11-22C11.2,ENSG00000261437
RP11-267M23.5,ENSG00000254190
SLC36A3,ENSG00000186334
RP11-713P17.4,ENSG00000254648
SHANK3,ENSG00000251322
AC000374.1,ENSG00000227249
KCNK7,ENSG00000173338
RP11-654C20.1,ENSG00000279497
OPCML,ENSG00000183715
HMGB1P29,ENSG00000250862
RP1-81D8.5,ENSG00000276960
RP11-510C10.4,ENSG00000261213
LINC00167,ENSG00000233220
GRIK2,ENSG00000164418
TMEM45B,ENSG00000151715
RPS27P20,ENSG00000240121
CTB-37A13.1,ENSG00000253269
SULF1,ENSG00000137573
SLC2A2,ENSG00000163581
RP11-264E20.1,ENSG00000255465
RP4-725K1.1,ENSG00000271546
AC005008.2,ENSG00000237896
AC005008.3,ENSG00000226671
LINC02098,ENSG00000272575
NTN4,ENSG00000074527
RP11-168K9.2,ENSG00000255087
RP1-81D8.4,ENSG00000243831
DAO,ENSG00000110887
AOX3P,ENSG00000244301
HNRNPKP3,ENSG00000251557
RP4-539M6.18,ENSG00000230137
GS1-44D20.1,ENSG00000254332
BRCA1,ENSG00000012048
HSPE1P14,ENSG00000271612
RP11-91H12.1,ENSG00000280068
CTD-3199J23.6,ENSG00000267681
RP11-373E16.3,ENSG00000244738
CLDN11,ENSG00000013297
PATE3,ENSG00000236027
RP11-162P23.2,ENSG00000257767
RPLP0P2,ENSG00000243742
RP11-855O10.2,ENSG00000250230
PRR34-AS1,ENSG00000241990
AC074389.5,ENSG00000231476
ROBO3,ENSG00000154134
ZCCHC18,ENSG00000166707
KCTD18,ENSG00000155729
UBE2V2,ENSG00000169139
RP5-986I17.2,ENSG00000232738
MSX2,ENSG00000120149
SUMO2P6,ENSG00000249031
CACNA1C-IT1,ENSG00000256837
RP11-662B19.2,ENSG00000254034
CACNA1C-AS2,ENSG00000256271
SNX24,ENSG00000064652
RP11-619L12.3,ENSG00000253244
CTC-248O19.1,ENSG00000253653
LYPD8,ENSG00000259823
FLNC,ENSG00000128591
OR14I1,ENSG00000189181
RP11-118H4.1,ENSG00000229965
CDKN2AIPNLP1,ENSG00000177770
GNAT3,ENSG00000214415
PCDHGA10,ENSG00000253846
CTD-2050E21.2,ENSG00000251205
PCDHGB9P,ENSG00000276545
KCNH6,ENSG00000173826
OR2M3,ENSG00000228198
C5orf47,ENSG00000185056
RP11-266E8.2,ENSG00000254935
GLULP3,ENSG00000254572
ARRB2,ENSG00000141480
OR14A16,ENSG00000196772
RP11-548K12.7,ENSG00000232161
RP11-557F20.2,ENSG00000257288
RPS6P22,ENSG00000244390
OR2A7,ENSG00000243896
RP11-178C3.8,ENSG00000274378
PARP1,ENSG00000143799
FGD6,ENSG00000180263
TRPV4,ENSG00000111199
ATXN2,ENSG00000204842
TTLL1,ENSG00000100271
GINM1,ENSG00000055211
RP11-1217F2.15,ENSG00000234089
COQ5,ENSG00000110871
OAF,ENSG00000184232
RP11-642C5.1,ENSG00000271156
IGHV3-30-2,ENSG00000253587
OR14L1P,ENSG00000198452
RP11-334E6.10,ENSG00000245385
RP11-61L23.2,ENSG00000253882
RP11-392O17.1,ENSG00000228536
TTPA,ENSG00000137561
RP1-177A13.1,ENSG00000220522
AC102953.4,ENSG00000225981
RP11-433J22.2,ENSG00000274415
YWHAZP4,ENSG00000213131
RP1-281H8.3,ENSG00000219553
PLA2G10,ENSG00000069764
IGHVIII-25-1,ENSG00000253367
LINC01354,ENSG00000231768
RP11-659E9.2,ENSG00000240915
FUCA2,ENSG00000001036
CTC-280C13.1,ENSG00000253261
PEX3,ENSG00000034693
RRM2B,ENSG00000048392
AC073094.4,ENSG00000233082
CTD-2571E19.3,ENSG00000237810
RP11-13A1.1,ENSG00000246363
NARSP2,ENSG00000253789
IGHVIII-16-1,ENSG00000283948
RP11-900F13.2,ENSG00000278011
IGHV3-16,ENSG00000211944
AC003989.4,ENSG00000227948
RP11-455F5.3,ENSG00000250616
FLJ46284,ENSG00000248858
NPLOC4,ENSG00000182446
METTL18,ENSG00000171806
RP11-100L22.4,ENSG00000254020
RP11-100L22.3,ENSG00000253577
RP11-864J10.2,ENSG00000240441
RPL3P8,ENSG00000232199
CTD-2535P7.1,ENSG00000262271
NIPA2P4,ENSG00000254151
ALOX15,ENSG00000161905
RPS26P34,ENSG00000240427
RP11-620J15.4,ENSG00000273805
FAAP100,ENSG00000185504
CTA-150C2.20,ENSG00000259421
TUBD1,ENSG00000108423
RP11-91P24.1,ENSG00000241782
BTBD18,ENSG00000233436
CNBD1,ENSG00000176571
IARS2P1,ENSG00000251563
SDE2,ENSG00000143751
SELENOH,ENSG00000211450
RP11-351N6.1,ENSG00000249099
RP11-224O19.5,ENSG00000223375
PFN1P12,ENSG00000226028
CTD-2026A21.1,ENSG00000279869
RP11-269G24.6,ENSG00000265971
MTMR4,ENSG00000108389
RBM48P1,ENSG00000223620
GS1-393G12.14,ENSG00000272115
RRP15,ENSG00000067533
RP11-1223D19.6,ENSG00000283167
ST7-OT4,ENSG00000214188
ST7-AS1,ENSG00000227199
FOXP3,ENSG00000049768
CHD6,ENSG00000124177
RP11-439L18.1,ENSG00000232618
PHEX,ENSG00000102174
CCDC93,ENSG00000125633
SMCR2,ENSG00000223979
TRAPPC4,ENSG00000196655
HIVEP2,ENSG00000010818
IGHD3-10,ENSG00000211923
IGF2R,ENSG00000197081
HCG18,ENSG00000234893
RPS29P32,ENSG00000276703
SPATA17-AS1,ENSG00000234070
FAT4,ENSG00000196159
OR5BM1P,ENSG00000250750
SPATA17,ENSG00000162814
RP11-274B21.9,ENSG00000271344
ZNF704,ENSG00000164684
RARS,ENSG00000113643
RP11-440G9.1,ENSG00000236366
BNIP1,ENSG00000113734
PAK1,ENSG00000149269
MS4A5,ENSG00000166930
LINC01215,ENSG00000271856
VANGL2,ENSG00000162738
RP11-630H24.3,ENSG00000259533
GABRR3,ENSG00000183185
MTCYBP29,ENSG00000224880
RP11-1217F2.17,ENSG00000283311
UQCRB,ENSG00000156467
CTA-407F11.9,ENSG00000278960
RP11-269G24.3,ENSG00000263644
RP11-269G24.4,ENSG00000265282
KIAA0355,ENSG00000166398
RP11-678G14.6,ENSG00000274503
CTD-3233P19.8,ENSG00000268892
LINC01506,ENSG00000234506
ZNF431,ENSG00000196705
CTD-3030D20.1,ENSG00000268747
RP11-110I1.12,ENSG00000255121
ZNF429,ENSG00000197013
ZDHHC9,ENSG00000188706
AC058791.1,ENSG00000226380
NCR3LG1,ENSG00000188211
RP11-488L18.3,ENSG00000215795
CH17-333M13.1,ENSG00000277095
FGFR3P6,ENSG00000226164
C1orf229,ENSG00000221953
SRFBP1,ENSG00000151304
LINC01821,ENSG00000225539
RP11-36B6.1,ENSG00000271522
RP11-606D9.1,ENSG00000256389
SENP3,ENSG00000161956
RP4-775D17.1,ENSG00000226773
EMBP1,ENSG00000231752
RP11-481J8.3,ENSG00000279925
TCEAL8,ENSG00000180964
ZYX,ENSG00000159840
MTCO3P1,ENSG00000233317
CTD-2325B11.1,ENSG00000249837
RP11-239A17.1,ENSG00000283240
MS4A6E,ENSG00000166926
RP11-589F5.4,ENSG00000253366
LINC02130,ENSG00000260009
MIR193BHG,ENSG00000262454
RP11-197O8.1,ENSG00000249607
CUEDC2,ENSG00000107874
LOXHD1,ENSG00000167210
UTP18,ENSG00000011260
SAT2,ENSG00000141504
ZNF670,ENSG00000277462
PDE4C,ENSG00000105650
NUP62,ENSG00000213024
RP11-389G6.4,ENSG00000279658
MS4A4E,ENSG00000214787
UNC79,ENSG00000133958
EIF4A1,ENSG00000161960
CPT1B,ENSG00000205560
SENP3-EIF4A1,ENSG00000277957
HLA-C,ENSG00000206452
USP8P1,ENSG00000228904
SKIV2L,ENSG00000206353
PCDHA11,ENSG00000249158
PCDHA6,ENSG00000081842
RP1-309F20.3,ENSG00000225806
RP1-309F20.4,ENSG00000270951
STK19,ENSG00000206342
PTOV1-AS2,ENSG00000269352
AC002543.2,ENSG00000235945
PCDHA4,ENSG00000204967
PAPSS1,ENSG00000138801
LINC00304,ENSG00000180422
HLA-B,ENSG00000206450
PCDHA2,ENSG00000204969
PXN,ENSG00000089159
RP11-435I10.6,ENSG00000275654
AP003774.1,ENSG00000236935
OMP,ENSG00000254550
RP11-760D2.1,ENSG00000225488
RP11-760D2.13,ENSG00000278205
RP11-24M17.5,ENSG00000187812
RNF43,ENSG00000108375
ATP9A,ENSG00000054793
UGT2B28,ENSG00000135226
EHMT2,ENSG00000206376
TSPOAP1,ENSG00000005379
LINC01744,ENSG00000236497
RP11-775E10.1,ENSG00000253237
HSF1,ENSG00000185122
CTD-2020P22.1,ENSG00000250847
RP11-571M6.18,ENSG00000269903
TRIB3,ENSG00000101255
RP11-351M8.2,ENSG00000259546
RP11-941H19.3,ENSG00000253238
RP11-941H19.2,ENSG00000213791
RDH5,ENSG00000135437
METTL21B,ENSG00000123427
METTL7B,ENSG00000170439
TREM2,ENSG00000095970
RPS11P5,ENSG00000232888
THAP3,ENSG00000041988
HINT1P1,ENSG00000231531
LRP5L,ENSG00000100068
DASS-23B5.1,ENSG00000235324
HLA-DRB8,ENSG00000233697
RP11-490H24.5,ENSG00000216285
ZBTB39,ENSG00000166860
TBC1D3L,ENSG00000276349
MCFD2,ENSG00000180398
DNPH1,ENSG00000112667
RPS4XP8,ENSG00000219146
CTC-311G1.2,ENSG00000277866
BTNL2,ENSG00000224242
DUX4L22,ENSG00000277274
DUX4L23,ENSG00000276964
CTB-78F1.2,ENSG00000253357
PIK3R3,ENSG00000117461
CTD-2026K11.2,ENSG00000260206
TBC1D3K,ENSG00000275153
RP11-474L23.3,ENSG00000257752
AC105760.3,ENSG00000124835
IMP3,ENSG00000177971
NLRP7,ENSG00000167634
RP11-44I10.6,ENSG00000261802
YWHAEP7,ENSG00000282630
SMPX,ENSG00000091482
RP3-455E7.1,ENSG00000220291
RP4-551E13.2,ENSG00000224054
LINC01341,ENSG00000227953
CTA-221G9.10,ENSG00000271181
CNKSR3,ENSG00000153721
TUBB,ENSG00000232421
AP000711.1,ENSG00000279586
FXYD6-FXYD2,ENSG00000255245
TBX18-AS1,ENSG00000228290
TMEFF2,ENSG00000144339
RP11-845C23.3,ENSG00000267396
HNRNPA1P2,ENSG00000237295
TRIM31-AS1,ENSG00000229223
PRAMEF31P,ENSG00000250894
FKBP10,ENSG00000141756
AC074019.2,ENSG00000203387
OR6C6,ENSG00000188324
TERB2,ENSG00000167014
OR6C69P,ENSG00000213451
RP11-248E9.5,ENSG00000257912
RP11-697N18.1,ENSG00000251354
FAM136A,ENSG00000035141
PRPS1P1,ENSG00000226847
RP3-331H24.5,ENSG00000269966
RP11-333I13.1,ENSG00000260977
RP11-357J22.1,ENSG00000231020
AC092675.3,ENSG00000222000
RP5-1186P10.1,ENSG00000279005
RP5-1186P10.2,ENSG00000273069
SMARCE1P2,ENSG00000226309
RNF146,ENSG00000118518
SPHKAP,ENSG00000153820
RPL23AP68,ENSG00000242850
LINC01315,ENSG00000229891
TSNAX-DISC1,ENSG00000270106
CTA-85E5.6,ENSG00000225971
RP11-811J10.1,ENSG00000248286
GIF,ENSG00000134812
CH17-472G23.1,ENSG00000274642
SLC22A20,ENSG00000197847
RP11-195C7.3,ENSG00000227815
RP11-452F19.3,ENSG00000228106
CTC-535M15.1,ENSG00000253512
LINC01938,ENSG00000254066
TSSK5P,ENSG00000227473
RP5-1018K9.1,ENSG00000237707
LINC00970,ENSG00000203601
DISP1,ENSG00000154309
HAS2,ENSG00000170961
SCARA5,ENSG00000168079
COL1A1,ENSG00000108821
KRT8P49,ENSG00000271602
OR51N1P,ENSG00000176951
PRAMEF34P,ENSG00000277862
RP11-542A14.2,ENSG00000272085
TMCC2,ENSG00000133069
CTD-2587M2.1,ENSG00000249476
EPHA6,ENSG00000080224
PPP1R11,ENSG00000206501
RP11-295G20.2,ENSG00000233461
SMTNL1,ENSG00000214872
USH2A,ENSG00000042781
TLE2,ENSG00000065717
RIPPLY2,ENSG00000203877
CYC1,ENSG00000179091
RP11-360L9.8,ENSG00000264578
RP11-713N11.6,ENSG00000276842
GPAT4,ENSG00000158669
HSPA8P15,ENSG00000219395
CASC1,ENSG00000118307
RMND1,ENSG00000155906
RP11-1134I14.4,ENSG00000254348
RPL10AP2,ENSG00000188873
RP11-1134I14.6,ENSG00000253817
PLEKHG3,ENSG00000126822
RP11-1134I14.2,ENSG00000248347
JMJD1C-AS1,ENSG00000272767
RNF39,ENSG00000206500
PJA2,ENSG00000198961
PRAMEF2,ENSG00000120952
CALB2,ENSG00000172137
ATP6V1G1P2,ENSG00000253502
REEP3,ENSG00000165476
NDUFA5P12,ENSG00000248531
RP11-1134I14.8,ENSG00000255366
MARCH9,ENSG00000139266
THAP12,ENSG00000137492
AC002066.1,ENSG00000237813
ATP5A1P8,ENSG00000234720
REXO1L5P,ENSG00000277436
ENPP7P14,ENSG00000273963
RP11-10K17.6,ENSG00000267070
RP1-273N12.4,ENSG00000283010
REXO1L6P,ENSG00000277422
RPL7P26,ENSG00000184612
TATDN1P1,ENSG00000234369
RP11-436J20.1,ENSG00000244640
RP11-351O1.3,ENSG00000224412
UBE2L6,ENSG00000156587
CTA-392E5.1,ENSG00000253154
BNIP3P13,ENSG00000269154
PRELID1P3,ENSG00000235816
RP11-32D16.1,ENSG00000254135
UQCR10,ENSG00000184076
PSMC1P1,ENSG00000241506
TBX19,ENSG00000143178
CAP2,ENSG00000112186
RP11-529P9.1,ENSG00000251172
AC013268.3,ENSG00000235721
CTD-2329C7.2,ENSG00000266985
RP11-210M15.2,ENSG00000259495
RPL21P131,ENSG00000232429
POU3F2,ENSG00000184486
RP11-382N13.6,ENSG00000260431
CTD-2135D7.3,ENSG00000263234
LINC02164,ENSG00000261811
LINC02185,ENSG00000262097
RP11-216N21.2,ENSG00000243761
RP11-111M22.2,ENSG00000179240
MRPS18BP1,ENSG00000226013
ATP6V0D2,ENSG00000147614
LINC02186,ENSG00000261856
RP11-360L9.7,ENSG00000253174
OR52I1,ENSG00000232268
RP11-1267H10.4,ENSG00000248635
RP11-111M22.5,ENSG00000271757
SPTB,ENSG00000070182
RP11-111M22.4,ENSG00000272301
MAPK8IP1P1,ENSG00000262500
KIAA0040,ENSG00000235750
FAM19A4,ENSG00000163377
PSKH2,ENSG00000147613
PRAMEF6,ENSG00000232423
RP11-111M22.3,ENSG00000255135
RP11-259G18.3,ENSG00000262539
RP11-259G18.1,ENSG00000261575
CTD-3118D11.2,ENSG00000253675
RP11-216N21.1,ENSG00000227753
CHST8,ENSG00000124302
PRAMEF29P,ENSG00000234064
RP11-159D12.11,ENSG00000278642
PRAMEF4,ENSG00000243073
CKS1B,ENSG00000173207
PRAMEF7,ENSG00000204510
PIWIL3,ENSG00000184571
RP11-372E1.4,ENSG00000243818
VTA1,ENSG00000009844
OR7E14P,ENSG00000184669
RP11-159D12.3,ENSG00000280233
VEZF1,ENSG00000136451
PRAMEF10,ENSG00000187545
RP11-466H18.1,ENSG00000244398
NEB,ENSG00000183091
FBXL4,ENSG00000112234
NDUFS8,ENSG00000110717
PYCR2,ENSG00000143811
RAB28P1,ENSG00000226108
PON3,ENSG00000105852
IPCEF1,ENSG00000074706
TCF19,ENSG00000206455
RBPJP5,ENSG00000232239
GLIDR,ENSG00000278175
RP11-485O10.2,ENSG00000259670
RP11-227D13.4,ENSG00000259469
RP11-227D13.2,ENSG00000259216
RP11-104G3.2,ENSG00000229273
RP11-485O10.3,ENSG00000259700
RP5-1114G22.2,ENSG00000230687
PRAMEF28P,ENSG00000274178
RPS29P4,ENSG00000233946
RP3-364H10.1,ENSG00000271042
TRIM68,ENSG00000167333
CEP152,ENSG00000103995
PRAMEF27,ENSG00000274764
FUNDC2P3,ENSG00000187103
MAST3,ENSG00000099308
RP1-69B13.2,ENSG00000216811
CTC-260E6.9,ENSG00000267220
AF196970.3,ENSG00000232828
CTC-260E6.3,ENSG00000279039
GRM1,ENSG00000152822
AC078899.3,ENSG00000269274
RP11-63I8.1,ENSG00000279829
OR9P1P,ENSG00000239293
ZNF90,ENSG00000213988
RNF165,ENSG00000141622
RP4-559A3.7,ENSG00000255835
OR6V1,ENSG00000225781
LEFTY1,ENSG00000243709
SUV39H1,ENSG00000101945
MAF1,ENSG00000179632
OR6W1P,ENSG00000179420
AC012462.1,ENSG00000230695
RP11-713N11.4,ENSG00000258449
CENPUP2,ENSG00000258546
TNR,ENSG00000116147
RP11-216M21.1,ENSG00000237846
C12orf77,ENSG00000226397
BNIP3P18,ENSG00000269055
RP11-204M4.3,ENSG00000283886
OR51D1,ENSG00000197428
CTC-260E6.4,ENSG00000280079
BNIP3P16,ENSG00000267641
FGF7P3,ENSG00000204837
BNIP3P15,ENSG00000270716
AC012462.2,ENSG00000225166
RP11-204M4.4,ENSG00000284116
CTC-260E6.12,ENSG00000274612
IL12RB1,ENSG00000096996
RP11-653J6.2,ENSG00000282280
RP11-104G3.7,ENSG00000276692
CTC-260E6.7,ENSG00000267771
RP11-204M4.1,ENSG00000232798
AC012462.3,ENSG00000228618
RP11-704J17.5,ENSG00000272428
BNIP3P17,ENSG00000271524
LINC01312,ENSG00000223586
RPL7AP49,ENSG00000184961
AC078899.1,ENSG00000213985
RP11-653J6.1,ENSG00000277844
CTC-260E6.6,ENSG00000267383
TCF21,ENSG00000118526
RP11-566K19.11,ENSG00000281422
RP11-566K19.8,ENSG00000281537
OR51E1,ENSG00000180785
HMGB3P5,ENSG00000237642
CTC-260E6.2,ENSG00000224864
SPATA31E3P,ENSG00000281846
HNRNPCL3,ENSG00000277058
RP11-575G13.3,ENSG00000271177
RP11-525A16.4,ENSG00000273143
AC006539.2,ENSG00000240673
ING3,ENSG00000071243
LRMP,ENSG00000118308
ZNF486,ENSG00000256229
FTH1P26,ENSG00000218213
RP3-518E13.2,ENSG00000260990
RP1-283K11.2,ENSG00000234567
TNR-IT1,ENSG00000235628
RP1-283K11.3,ENSG00000223542
NR1H4,ENSG00000012504
GOLGA8DP,ENSG00000278429
TARID,ENSG00000227954
PRAMEF25,ENSG00000229571
SHARPIN,ENSG00000179526
BDH2P1,ENSG00000232699
AC078899.4,ENSG00000268620
GTF2IRD1,ENSG00000006704
RP11-566K19.12,ENSG00000280700
FAXC,ENSG00000146267
GOLGA6L22,ENSG00000274404
PRR15L,ENSG00000167183
RP11-6N17.9,ENSG00000263798
EYA4,ENSG00000112319
RP11-439M15.1,ENSG00000281828
RP5-1185I7.1,ENSG00000232756
NCAPGP1,ENSG00000250290
ALOX15P2,ENSG00000188101
MTBP,ENSG00000172167
AC016700.6,ENSG00000231414
CDK5RAP3,ENSG00000108465
AC007192.6,ENSG00000269145
RP11-159D12.6,ENSG00000279069
RP11-159D12.2,ENSG00000264112
HERC2P2,ENSG00000280787
WDR97,ENSG00000179698
CUL9,ENSG00000112659
RP11-159D12.5,ENSG00000266086
PAQR9,ENSG00000188582
SETP7,ENSG00000257444
SRSF1,ENSG00000136450
FLOT1,ENSG00000206379
GCA,ENSG00000115271
RP11-372E1.7,ENSG00000241592
PAQR9-AS1,ENSG00000241570
RP11-713M15.2,ENSG00000272502
SIDT2,ENSG00000149577
ARMT1,ENSG00000146476
RP11-317B3.2,ENSG00000237593
SNTB1,ENSG00000172164
ITPK1-AS1,ENSG00000258730
RP11-91G21.1,ENSG00000268129
ITPK1,ENSG00000100605
RPL12P37,ENSG00000240270
MRPL13,ENSG00000172172
FAM177B,ENSG00000197520
ASCC2,ENSG00000100325
U2SURP,ENSG00000163714
RP11-713M15.1,ENSG00000248318
CHMP6,ENSG00000176108
PTMAP1,ENSG00000223851
PIP,ENSG00000159763
EBF1,ENSG00000164330
ATAT1,ENSG00000235658
KCNH7,ENSG00000184611
TAS2R39,ENSG00000236398
CTD-2561B21.8,ENSG00000280351
CTD-2561B21.7,ENSG00000263218
LARP1,ENSG00000155506
AGER,ENSG00000234729
RP11-556I13.2,ENSG00000268170
SND1,ENSG00000197157
TAS2R40,ENSG00000221937
RP11-556I13.1,ENSG00000279223
AC007740.1,ENSG00000237750
LINC01743,ENSG00000242042
RP11-690C23.4,ENSG00000227728
RP11-690C23.5,ENSG00000230813
CTD-2128F4.1,ENSG00000248867
CTD-2363C16.2,ENSG00000253456
RP3-330M21.5,ENSG00000245261
CTD-2363C16.1,ENSG00000253811
RP11-231G15.2,ENSG00000251367
CCDC170,ENSG00000120262
TOMM22P5,ENSG00000225155
CTD-2005D20.1,ENSG00000250376
ADAD1,ENSG00000164113
RP11-468N14.1,ENSG00000251236
CYB5R4,ENSG00000065615
UGT2B10,ENSG00000109181
LRRC4,ENSG00000128594
AP000892.6,ENSG00000280143
RP11-468N14.3,ENSG00000251424
SND1-IT1,ENSG00000279078
MED9,ENSG00000141026
RP11-20L24.1,ENSG00000240579
RP11-468N14.4,ENSG00000249235
CTC-209L16.1,ENSG00000241187
PCSK7,ENSG00000160613
RP11-468N14.5,ENSG00000251529
CTD-3118D11.3,ENSG00000253699
RP11-468N14.6,ENSG00000248547
RP11-468N14.7,ENSG00000248613
ADI1P1,ENSG00000235102
SMN2,ENSG00000205571
RP11-468N14.13,ENSG00000272626
RP11-468N14.8,ENSG00000249985
RP11-231G15.3,ENSG00000248876
SLC7A13,ENSG00000164893
POLE,ENSG00000177084
RP11-231G15.1,ENSG00000248440
RASD1,ENSG00000108551
METTL2A,ENSG00000087995
RP5-1059H15.1,ENSG00000227722
KRT18P42,ENSG00000214794
TUBGCP3,ENSG00000126216
